Na I;Na II;H I;O I;O II;N II;Si II;Cu I;Ca II;C II;Type
64091.93455;1129.342656;2020.227925;7595.483383;5026.515089;11984.25088;3542.39813;8645.569471;43924.73735;0;5
107204.7646;2609.641566;10425.21201;5860.455811;6464.745791;50856.19814;19710.43778;3620.05328;37055.74586;0;5
82103.78413;4171.419877;11241.96941;963.5043921;19550.61911;34358.64229;3320.406749;425.9459385;2439.312125;0;5
107049.421;686.9063833;6107.61611;9575.226622;6394.205836;27694.62174;18859.64027;13008.40033;41413.51761;0;5
153594.8602;9672.834712;10062.08426;3106.336133;28692.57758;4375.595501;2662.524951;499.5067576;6393.887671;0;5
14304.7072;3789.055684;30645.24698;1433.182759;8841.643542;25437.07377;10928.97947;7678.771065;32387.55085;0;5
43881.18422;9010.170047;15790.29431;7379.692786;2550.335929;29306.14747;19855.54097;7030.316673;41782.43747;0;5
124784.4317;3930.426413;3652.561223;9821.87913;6930.582726;17488.01578;11196.38506;3044.486343;3918.442003;0;5
93467.04503;6802.932564;7587.426184;11082.63156;6713.797467;12626.81805;25494.94634;11969.09422;48702.40121;0;5
58.96085989;5570.492827;5976.286555;5950.879358;7044.885135;1644.952413;16903.32985;1065.982269;41748.54296;0;5
26764.22774;9597.043443;1326.351812;2459.298479;4912.086224;15869.65219;30348.08017;642.2521018;18714.67161;0;5
118056.5143;4106.620252;18092.60269;2499.521344;1449.775731;32384.57419;12095.67511;5677.467202;32828.86087;0;5
49567.27902;1832.027157;30620.37355;6427.657291;11214.78724;28637.36848;8930.209116;3141.811674;5420.481909;0;5
142582.4482;11002.05953;22642.73059;2861.345055;7716.788138;13933.16673;6700.395503;7916.144226;37172.91492;0;5
73034.75953;636.9025693;22791.10641;166.8522556;21970.59489;17072.18185;19290.90809;15615.61446;1609.036226;0;5
37839.67526;2197.504268;32310.39217;3164.649583;7754.309162;16217.27794;29405.32217;3006.229133;4752.682833;0;5
86943.08819;1054.434083;22086.50535;4015.991988;2539.987583;36497.21069;3412.503134;3030.234239;46249.65188;0;5
889.1250514;5663.722314;124.5287474;5061.041387;24115.47647;32343.1864;2811.394493;13157.79293;14273.32582;0;5
25033.3638;6631.813997;6923.745678;1019.023726;14010.23606;10284.15601;9208.264654;4119.538728;12279.79252;0;5
94693.15949;2728.943997;9111.266228;1942.440288;3453.014538;6862.367858;5774.791277;4925.218256;1319.670858;0;5
72122.84662;5718.76986;10080.02821;11418.54291;3247.109177;36301.12599;13732.11072;5222.090789;5330.077846;0;5
129113.5733;1827.190636;19602.58291;1191.350493;16194.71998;34005.91615;26921.01774;10997.94192;30062.50721;0;5
33319.53461;14516.27687;10366.13611;1015.833273;17334.63348;24240.13063;9259.431893;6600.371715;21255.97658;0;5
85028.7504;7951.040185;151.318136;7210.082581;3357.876872;12949.03567;15214.48653;6540.579607;26667.03042;0;5
8459.949741;1443.089429;7555.937171;275.1147635;16029.32292;23106.93285;6876.279988;1680.346374;635.4732705;0;5
111880.374;5856.844589;6581.679421;15036.98017;14729.48834;47232.79191;18933.55081;8497.596035;13715.06258;0;5
101135.9794;182.3993364;22286.10767;1538.143929;16892.75175;23245.31859;9977.309498;1824.628038;905.3370663;0;5
36284.04537;1116.576123;19396.24342;3246.794637;4423.558871;35613.95443;9306.630532;7751.958676;18870.52572;0;5
128071.9888;2721.600164;11789.108;4126.836688;12048.10648;6967.482797;2185.92058;4682.524945;13252.95393;0;5
32691.98068;7392.55884;5338.252736;8608.486146;30374.56211;7466.786989;2591.029957;8055.962534;38625.32884;0;5
15834.43081;6352.67247;7898.282744;6325.117409;2345.719965;16580.95087;18018.65656;2071.786384;4457.06925;0;5
68586.88519;5226.103787;6193.944459;8793.420112;3111.228854;38069.95795;1892.9725;3729.931589;30093.39546;0;5
176474.3972;859.3626039;6726.975646;2409.471154;13482.85331;32223.2158;1077.76751;9466.580262;19920.98232;0;5
19892.05827;1052.600684;3414.107472;6233.700508;22644.78616;3499.090053;6427.582152;8304.183267;15174.03856;0;5
15475.92183;829.5267261;10469.16892;17253.02275;11760.4058;51268.02441;11300.88842;8951.199463;823.1865053;0;5
14270.22824;6809.509879;7363.367012;8517.132265;13181.37195;27035.97108;16034.61145;23270.79617;8646.04985;0;5
64011.23122;283.6466899;8893.431693;3731.532681;2912.179921;1460.067732;16074.11106;964.2897803;2433.859605;0;5
129847.8816;1820.043524;16571.58774;600.5558586;4449.964416;6727.500974;462.6655267;8394.359365;33571.68147;0;5
2854.566833;4849.500973;5787.336233;1282.178517;3670.529485;39443.2553;4627.606731;4050.875688;10962.9875;0;5
43290.98094;219.1185043;7813.946125;4515.767729;1235.550964;18.17078552;15283.66734;20309.56014;2401.738548;0;5
84668.22689;10317.09195;10877.49464;451.4690819;10867.51516;19618.21355;14212.95775;16185.92143;41325.31512;0;5
128752.1725;3358.809238;6105.222968;6447.427387;11961.9239;384.3585727;4577.932176;5312.995451;44781.23833;0;5
15193.0482;259.8992569;9306.824;4384.774246;11200.95858;55170.62457;8424.080651;540.609586;6969.065472;0;5
106111.6903;5877.250117;11154.37389;1740.49612;7635.416714;26860.73155;1852.292793;2160.914781;17732.101;0;5
110479.772;5758.946238;15930.15156;4992.216933;7651.310042;3593.23449;3152.900118;15162.6836;8001.17634;0;5
99276.2662;1801.204285;26334.64394;9446.303318;12374.88734;1563.110265;6641.617384;7131.189911;5034.870146;0;5
61953.12468;5096.704185;5536.855303;6757.227572;16128.58051;23296.84958;30389.53448;3533.190404;36679.94173;0;5
89362.76587;8649.151631;4454.922559;3179.235025;12376.71247;14943.45227;29073.41096;10372.92515;34781.13118;0;5
97496.57747;3241.775242;8415.876606;6727.902619;23318.00937;20480.86995;17802.04981;9219.589633;24473.45211;0;5
70217.16739;948.46165;7435.26028;6071.882486;1698.233364;10602.56006;9360.004497;92.42605936;10369.50187;0;5
63111.47706;5829.346604;2258.29394;12007.76971;35755.74074;22301.88449;13715.97864;12512.29074;35383.12725;0;5
44022.53048;5024.526599;27620.3253;4782.20425;20960.43146;28940.82561;24725.95812;1500.565594;34738.31471;0;5
67982.0144;11999.96533;8202.282158;7130.751586;4262.067306;138.8920777;3023.197701;6862.948363;10011.78983;0;5
60506.4863;6892.78693;10925.88598;933.8712424;2592.16989;66911.72328;1038.075379;1838.161612;8889.491567;0;5
149995.6394;4027.422939;8066.762098;4041.057536;5622.706501;20986.06406;7966.061763;1998.059521;11429.16843;0;5
131905.9148;5055.366796;18931.38313;12175.41532;17793.00035;16237.26684;16626.28668;20836.05022;23991.30885;0;5
34422.40851;3434.919734;10433.03132;11050.82246;16617.46476;30957.11354;15485.21108;6190.495664;44043.80458;0;5
122281.5771;3257.617311;2389.913671;716.9431451;3346.597358;18342.83979;9698.820228;16763.14821;11547.94827;0;5
133771.0476;556.2877857;17288.95454;9608.840337;25464.55943;62431.6864;4157.924009;1681.679389;22031.2267;0;5
118656.7165;8318.445256;3666.572636;2799.369928;13441.69562;15582.06601;6224.080199;930.7845605;24526.81473;0;5
82149.17013;15061.29912;1269.901888;9846.841812;8144.056279;54786.8137;26126.04371;8203.674278;11569.19813;0;5
30296.50879;9555.734288;13748.08832;3484.499788;4830.800337;3104.310962;16364.71119;10984.39752;50686.33311;0;5
52560.81226;8151.875012;5876.871316;3764.914266;15285.32207;15821.98872;10929.81156;10722.95811;9403.635242;0;5
129551.1041;5795.570222;793.4940944;13775.26696;2236.215014;13015.17607;12249.85395;6716.970049;14004.12219;0;5
97582.31499;7892.84803;5126.250501;8251.515221;17166.89958;4276.620649;546.7898259;12493.91749;16471.83081;0;5
1323.655498;4829.50239;2970.21737;7750.49904;2571.532071;6902.816394;23583.72727;4359.687621;13930.19921;0;5
31729.22758;760.8767267;9930.623714;5298.65658;4721.004492;35814.86423;6410.389932;7473.853123;7388.448299;0;5
68239.78975;7538.629239;17493.96892;14103.6795;20318.83693;12030.93344;1715.665397;7335.103838;37058.33075;0;5
51363.59584;6901.766577;10813.93086;5961.4092;657.2488019;21864.87434;13924.06688;8655.914287;15135.37255;0;5
141332.3052;8345.933959;1604.854185;1031.585469;12824.74859;28346.38854;26141.05341;7199.363586;47794.34212;0;5
34497.7882;1250.077174;1598.259321;616.3523885;25679.67303;25191.70993;24776.0167;4569.464507;9070.41925;0;5
102924.4185;3513.305696;1141.648946;13242.08087;6902.498366;45969.98671;26797.46034;2364.71219;7740.135338;0;5
25598.06605;11459.09175;4822.080318;9496.903792;6620.176159;48336.37679;14022.32709;2939.022822;161.6243688;0;5
85486.85552;2788.511044;9958.689731;1241.75595;21274.96992;10613.59527;4781.290879;7380.685361;21107.016;0;5
68921.15968;5296.678764;10259.21448;4327.744687;1579.893246;33984.11988;16124.51212;6960.448358;56266.97535;0;5
101295.6666;2702.911839;974.3844987;7849.617642;14713.90462;11474.56546;7532.107517;8755.57898;11179.26629;0;5
12189.05026;11237.93163;14332.76668;2826.155248;9437.740026;41516.64168;13724.49765;5734.203707;14834.03328;0;5
37832.00324;103.9657033;16939.0335;6308.621998;19248.3101;15319.94733;16809.13088;5929.987245;42754.35872;0;5
112183.3035;3716.65849;1381.643906;6136.098202;18064.5212;32918.80553;5620.640479;9647.857749;27041.07065;0;5
19870.4474;9003.373694;1674.079676;14010.28664;15711.437;19438.68978;13769.07622;23330.0118;2118.639788;0;5
117396.7849;441.8266866;8999.349742;3313.774587;3020.200902;29717.67816;11955.66483;2269.427868;6757.537333;0;5
91295.95367;12165.39571;6947.025438;7844.244384;17780.74964;4399.699641;2315.067269;7022.395554;13756.23348;0;5
94443.95976;7939.934712;10231.95732;9914.371032;1833.592538;15602.60881;3864.909966;2345.82061;8197.684111;0;5
707.6972217;4030.847857;3297.175727;432.4994048;886.4648738;20968.18804;5697.80025;1265.200299;6622.0568;0;5
48485.22598;2158.910798;22199.31676;5058.69166;1715.784702;11629.65462;13521.77591;7719.578809;16437.99189;0;5
61906.52486;541.8959557;4583.300445;13270.63791;15340.53251;1330.160611;26226.8696;6565.654661;17313.23003;0;5
172692.6692;10544.27997;16308.87871;698.2067253;8974.474689;42242.30206;10253.26451;4921.02153;16043.3815;0;5
7535.100863;9934.19265;10503.17843;12691.4403;1027.269085;10641.98734;26130.77457;3291.07859;44258.49769;0;5
25913.72883;2122.855208;2063.742234;4170.771612;5157.01547;5468.895286;6442.08293;5215.255729;18430.03377;0;5
72318.21917;4192.845244;3317.683307;7052.685474;8125.285632;39493.33501;4307.579381;7599.055721;42185.0533;0;5
40694.32568;9515.617413;10133.54079;8349.972194;10856.33707;21309.53356;16837.75759;14244.57068;36174.33183;0;5
48952.67236;7391.630618;14422.40609;5495.925789;1962.994828;11238.45498;13908.28804;1694.618878;556.3820816;0;5
112972.6235;4535.684147;17785.32844;8598.840111;8835.912799;20038.44679;10313.03983;14331.19561;13098.76579;0;5
24497.05069;10054.89401;950.9395592;708.399518;12492.10947;21072.0613;4961.751329;7688.650793;33886.16491;0;5
148481.4185;3571.136212;29170.76723;12991.27138;18339.86501;19449.29713;10488.5148;3841.807769;5624.95884;0;5
92049.79377;10408.67106;2302.740119;4060.771446;15296.16442;16054.43298;21021.42249;3811.936089;24071.26861;0;5
86011.61552;10803.09679;14989.69461;1192.97298;4119.538406;14631.82188;9034.316806;2490.768256;55420.91712;0;5
47971.44995;6360.481526;9877.654677;433.6654872;18094.77955;27010.0876;8067.570933;13209.72263;42177.47603;0;5
73767.22749;12358.11792;3333.392205;4030.877304;5519.812465;2828.890401;7067.523443;5948.331242;10225.51044;0;5
35285.35544;7523.400529;4642.954837;7159.801778;17582.16769;27276.72183;4544.177024;12075.05934;3510.690194;0;5
82064.04052;2581.821491;8541.108689;12786.66694;7844.075891;37316.95061;310.1503228;18167.69791;1122.49623;0;5
64148.9075;11429.90984;20370.57213;567.0922501;15639.4763;31969.24649;22468.63684;11749.96702;8890.219663;0;5
24079.82566;1406.516363;16062.30094;5140.023805;3856.616266;41951.09918;30434.88375;8592.139577;20353.32401;0;5
124121.7173;1427.500918;434.3093974;3811.920054;20162.9289;16978.92205;10821.10352;3516.185899;12743.91413;0;5
71425.83456;13165.91865;14939.8388;811.7061811;20096.67409;12405.62616;9801.485215;368.6013395;6506.565437;0;5
144200.0936;1181.601666;11636.05455;6392.035337;8097.674478;32704.61049;1931.429717;5562.39966;13037.09823;0;5
40254.89753;2021.608473;11237.86354;3532.433027;2879.822149;37512.66763;8644.37537;9320.188772;12430.76609;0;5
212359.3336;2322.813332;1665.498867;15270.9328;20260.86147;14294.85719;24302.48041;1219.653118;44961.40259;0;5
113234.3831;3073.714898;6339.44077;6777.70931;11217.59461;46223.89587;30308.63175;14525.57375;16931.08498;0;5
51749.85794;2652.300755;23163.38286;10094.99448;6954.007282;46066.98679;9047.156037;8102.167058;21626.08413;0;5
172674.2649;3590.453231;15993.71315;249.8757945;11486.87677;43888.74679;3894.574917;15054.10805;3391.473358;0;5
94045.93214;1861.254791;18863.01682;192.5700621;2024.495934;44732.02021;1265.608502;685.5013176;35603.36078;0;5
9465.97801;1742.168912;5007.173976;14266.12261;10569.82479;65074.40208;1112.987023;7820.257937;21064.98366;0;5
87065.04268;132.6360236;12996.00993;12598.17532;6721.260459;11509.07625;12732.96905;6627.266959;29684.83245;0;5
101471.6749;7088.611738;1462.745782;2987.108113;27109.70861;56865.18556;32581.30045;15386.8292;30537.30969;0;5
59513.93868;7308.879078;11075.92202;2749.907209;3935.921689;4301.315703;13.74695706;4055.522935;6552.070554;0;5
18772.22576;4901.63785;2707.958418;1852.183876;19293.7748;28799.09994;326.7896989;7787.141212;13809.02686;0;5
93580.47057;8311.279427;19308.5928;3687.73078;4182.046985;2503.074249;7119.629634;19741.77463;52323.49833;0;5
79051.16408;8787.115375;27513.04377;6738.243439;3529.566036;40501.61101;10699.42565;9370.455791;19675.46306;0;5
32622.6431;14769.07379;2499.142229;7383.926548;3988.12425;10482.33358;12285.9533;8125.127771;25234.87611;0;5
7689.363254;5344.291101;1928.799253;5005.062775;4786.144626;25367.12451;24816.36404;13396.55867;13701.34328;0;5
2391.262278;6474.264999;1091.553673;811.8739064;9710.684093;14634.47711;1841.261819;103.3597749;9555.112179;0;5
170267.2509;199.4457603;2110.874805;9449.85326;4536.251291;10109.88257;15163.53758;12747.38172;3509.044075;0;5
27638.56758;8650.776926;9029.441997;2640.78774;5475.960095;28595.10787;23882.39785;4756.581876;24518.7079;0;5
120634.0296;2059.373828;7175.282921;2409.266713;9663.780335;28850.96122;26667.07076;5913.434976;38168.9119;0;5
30051.87498;143.6227234;5319.408592;7731.268214;2467.229113;16427.30706;19689.53779;12224.08413;9038.771776;0;5
81100.82762;4137.117694;1241.801114;5544.801284;2263.661223;57.16136762;11252.82736;5972.36022;3233.900331;0;5
88604.52387;1668.059311;1926.609788;849.016058;949.0102607;27459.77534;17777.76753;17472.77694;40311.23567;0;5
70556.81469;519.7282886;9737.63996;1121.973086;2409.816047;222.647769;5126.932728;12252.29607;7194.179256;0;5
47888.51319;6101.240657;16602.9476;7078.749412;4490.288658;22432.98505;8054.552318;11534.5361;12017.1451;0;5
4969.50352;7430.890875;5181.065422;495.3568934;15157.99625;7199.056844;15626.37011;2450.331588;34636.03045;0;5
14306.62055;3835.344018;123.8492943;20493.48256;4890.719394;21195.43539;20203.2572;1159.417379;25326.96938;0;5
44073.68603;1534.430432;18152.49403;6763.641618;10842.63182;3039.368371;6288.556966;25831.48494;26184.46707;0;5
32035.68241;8532.169943;1521.820696;5771.845429;17138.08966;66517.27256;24353.47144;19711.08036;26146.27281;0;5
14566.27767;8480.940795;15844.58794;6045.847411;18285.77243;48586.1991;15402.70562;14778.93421;1165.750622;0;5
65034.552;339.6800665;1708.076359;207.8818216;10672.64347;10184.65095;906.7492856;246.7301265;36843.01037;0;5
89089.8965;894.7780111;8739.747757;2518.93887;1086.342958;12496.5276;8970.088013;9829.916181;65618.05364;0;5
115742.2995;9133.114985;25161.05907;6378.759444;5521.200546;32385.6569;19977.63088;11213.7794;32353.31341;0;5
128297.497;1666.023216;11163.33745;10076.61811;2125.724342;13361.87434;11345.66267;16105.02451;23052.07837;0;5
23436.8098;6084.384789;796.1120836;10589.81758;18134.495;13051.05028;29778.40089;8823.606262;44952.95141;0;5
145483.571;5001.99433;4283.112901;8053.918529;12179.89716;22713.13501;8354.280321;1939.315053;46383.07751;0;5
32373.07367;2646.370582;941.0912922;2280.423489;4971.394211;26773.69758;16358.20901;4744.212925;17721.10676;0;5
84891.24823;3308.275128;11890.04174;12494.51097;981.5252218;3890.35879;48.6844734;6930.123417;35006.30877;0;5
151091.3552;2591.72045;22654.46586;2972.020611;14657.70525;3323.889779;10965.06552;547.6071896;28093.85603;0;5
50691.26376;4406.19917;14587.85926;1788.264245;7301.722611;24792.51246;11454.89416;2121.609875;24070.07287;0;5
79825.84621;3792.675784;10668.51427;2221.897622;11434.60635;18423.97244;27731.77193;5122.647624;101.4336493;0;5
4960.594183;3974.686542;9123.488307;9127.412939;16395.96245;4994.623557;16013.93303;6512.291051;12921.27766;0;5
98843.12439;3487.774927;3301.359242;808.8730278;9025.370116;2479.156163;1686.219998;2219.507956;52240.47971;0;5
39093.28381;3490.215644;104.9624975;275.5484376;1637.477307;36814.09173;21812.69115;10922.37559;1176.705176;0;5
116192.5663;2873.071722;156.8797509;7800.1746;2835.293888;47962.6651;16130.29124;854.7834906;20142.16563;0;5
53825.76369;7597.634489;9917.373426;756.4179167;19584.7113;8572.847379;15285.92473;8594.04682;10241.63841;0;5
34139.95494;7901.180817;7182.881468;1435.118946;5134.504433;27533.57332;23422.63343;5214.806886;23749.35466;0;5
52839.19913;710.5281659;3376.206259;1635.360219;1074.49747;39978.62272;21144.75105;6125.893709;13218.86658;0;5
92117.79069;293.4212445;5432.892503;1824.071876;10121.81452;13053.3112;3267.04106;6267.230393;36286.59816;0;5
137289.6889;10752.7398;18249.84371;1644.090554;14855.65648;7536.657786;24808.45797;3056.119556;12554.86676;0;5
159802.2078;11256.51214;9847.293465;5883.607866;11072.08074;36034.77946;1094.25138;6323.99173;16372.65288;0;5
115521.4452;5607.740121;11839.90008;6953.059939;16499.73994;13841.63826;14502.96589;20232.79265;40362.91677;0;5
6076.972998;12083.22693;190.8007374;3253.945296;10391.1247;16944.55875;22165.30626;8953.29461;47814.12924;0;5
81148.15473;60.08857994;691.5438648;5651.166883;8197.1815;8581.413837;18360.64345;13079.06974;65590.09184;0;5
46468.92536;4798.603104;2549.547865;8183.420014;3115.584826;2509.610939;1367.788041;1694.546236;33943.42518;0;5
23048.61461;3810.986012;23190.26004;2738.441179;1277.895892;18693.33839;22524.37787;18197.73058;20532.53101;0;5
150079.7414;9823.658869;15643.78567;5421.750182;640.4387372;20271.82777;21564.12454;2871.712124;37795.3549;0;5
